ENSG00000000003	ENSGGOG00000010003
ENSG00000173641	ENSGGOG00000007936
ENSG00000173653	ENSGGOG00000014470
ENSG00000173662	ENSGGOG00000006812
ENSG00000173679	ENSGGOG00000004567
ENSG00000173681	ENSGGOG00000009453
ENSG00000173692	ENSGGOG00000007829
ENSG00000173698	ENSGGOG00000003424
ENSG00000173699	ENSGGOG00000014027
ENSG00000173702	ENSGGOG00000000425
ENSG00000173705	ENSGGOG00000038282
ENSG00000173706	ENSGGOG00000007120
ENSG00000173714	ENSGGOG00000022330
ENSG00000173715	ENSGGOG00000014453
ENSG00000173726	ENSGGOG00000025184
ENSG00000173728	ENSGGOG00000011106
ENSG00000173744	ENSGGOG00000002364
ENSG00000173757	ENSGGOG00000008216
ENSG00000173762	ENSGGOG00000009140
ENSG00000173769	ENSGGOG00000025876
ENSG00000173786	ENSGGOG00000038251
ENSG00000173801	ENSGGOG00000010104
ENSG00000173805	ENSGGOG00000012786
ENSG00000173809	ENSGGOG00000011938
ENSG00000173812	ENSGGOG00000027201
ENSG00000173818	ENSGGOG00000010209
ENSG00000173821	ENSGGOG00000010175
ENSG00000173825	ENSGGOG00000014762
ENSG00000173826	ENSGGOG00000016845
ENSG00000173838	ENSGGOG00000003138
ENSG00000173846	ENSGGOG00000015294
ENSG00000173848	ENSGGOG00000006693
ENSG00000173852	ENSGGOG00000008236
ENSG00000173868	ENSGGOG00000001957
ENSG00000173875	ENSGGOG00000000606
ENSG00000173889	ENSGGOG00000001986
ENSG00000173894	ENSGGOG00000009801
ENSG00000173898	ENSGGOG00000011671
ENSG00000173905	ENSGGOG00000005257
ENSG00000173908	ENSGGOG00000009707
ENSG00000173914	ENSGGOG00000011698
ENSG00000173917	ENSGGOG00000009910
ENSG00000173918	ENSGGOG00000011197
ENSG00000173926	ENSGGOG00000000905
ENSG00000173928	ENSGGOG00000002542
ENSG00000173930	ENSGGOG00000023256
ENSG00000173933	ENSGGOG00000043023
ENSG00000173947	ENSGGOG00000008535
ENSG00000173950	ENSGGOG00000041811
ENSG00000173960	ENSGGOG00000002445
ENSG00000173976	ENSGGOG00000014727
ENSG00000173988	ENSGGOG00000004589
ENSG00000173991	ENSGGOG00000007114
ENSG00000173992	ENSGGOG00000009638
ENSG00000174004	ENSGGOG00000008057
ENSG00000174010	ENSGGOG00000028200
ENSG00000174013	ENSGGOG00000014199
ENSG00000174015	ENSGGOG00000010156
ENSG00000174032	ENSGGOG00000012295
ENSG00000174038	ENSGGOG00000011590
ENSG00000174059	ENSGGOG00000027227
ENSG00000174080	ENSGGOG00000016007
ENSG00000174099	ENSGGOG00000010153
ENSG00000174106	ENSGGOG00000006729
ENSG00000174109	ENSGGOG00000036674
ENSG00000174123	ENSGGOG00000025418
ENSG00000174132	ENSGGOG00000022218
ENSG00000174136	ENSGGOG00000011296
ENSG00000174137	ENSGGOG00000003163
ENSG00000174145	ENSGGOG00000016156
ENSG00000174151	ENSGGOG00000007309
ENSG00000174165	ENSGGOG00000015990
ENSG00000174173	ENSGGOG00000006484
ENSG00000174175	ENSGGOG00000000935
ENSG00000174177	ENSGGOG00000012573
ENSG00000174197	ENSGGOG00000001640
ENSG00000174206	ENSGGOG00000016604
ENSG00000174225	ENSGGOG00000009336
ENSG00000174226	ENSGGOG00000023807
ENSG00000174227	ENSGGOG00000014194
ENSG00000174231	ENSGGOG00000005516
ENSG00000174233	ENSGGOG00000002316
ENSG00000174236	ENSGGOG00000024389
ENSG00000174238	ENSGGOG00000007379
ENSG00000174243	ENSGGOG00000015252
ENSG00000174255	ENSGGOG00000037127
ENSG00000174276	ENSGGOG00000002712
ENSG00000174279	ENSGGOG00000001335
ENSG00000174282	ENSGGOG00000016401
ENSG00000174292	ENSGGOG00000002000
ENSG00000174306	ENSGGOG00000008691
ENSG00000174307	ENSGGOG00000037874
ENSG00000174327	ENSGGOG00000001274
ENSG00000174332	ENSGGOG00000009368
ENSG00000174343	ENSGGOG00000016532
ENSG00000174348	ENSGGOG00000005637
ENSG00000174358	ENSGGOG00000007544
ENSG00000174371	ENSGGOG00000013563
ENSG00000174373	ENSGGOG00000008354
ENSG00000174405	ENSGGOG00000027771
ENSG00000174417	ENSGGOG00000016661
ENSG00000174429	ENSGGOG00000016286
ENSG00000174437	ENSGGOG00000003592
ENSG00000174442	ENSGGOG00000003703
ENSG00000174444	ENSGGOG00000003695
ENSG00000174446	ENSGGOG00000003693
ENSG00000174448	ENSGGOG00000007234
ENSG00000174450	ENSGGOG00000025127
ENSG00000174453	ENSGGOG00000016106
ENSG00000174460	ENSGGOG00000044194
ENSG00000174469	ENSGGOG00000037296
ENSG00000174473	ENSGGOG00000002766
ENSG00000174482	ENSGGOG00000013148
ENSG00000174483	ENSGGOG00000013241
ENSG00000174485	ENSGGOG00000014870
ENSG00000174498	ENSGGOG00000010452
ENSG00000174500	ENSGGOG00000038965
ENSG00000174502	ENSGGOG00000012430
ENSG00000174514	ENSGGOG00000002318
ENSG00000174516	ENSGGOG00000013224
ENSG00000174521	ENSGGOG00000001394
ENSG00000174529	ENSGGOG00000014794
ENSG00000174547	ENSGGOG00000001300
ENSG00000174562	ENSGGOG00000027336
ENSG00000174564	ENSGGOG00000007091
ENSG00000174567	ENSGGOG00000011192
ENSG00000174574	ENSGGOG00000006053
ENSG00000174576	ENSGGOG00000008608
ENSG00000174579	ENSGGOG00000000563
ENSG00000174586	ENSGGOG00000004251
ENSG00000174599	ENSGGOG00000000128
ENSG00000174600	ENSGGOG00000010125
ENSG00000174606	ENSGGOG00000009560
ENSG00000174607	ENSGGOG00000026542
ENSG00000174611	ENSGGOG00000007893
ENSG00000174628	ENSGGOG00000013829
ENSG00000174640	ENSGGOG00000010727
ENSG00000174652	ENSGGOG00000036368
ENSG00000174667	ENSGGOG00000043963
ENSG00000174669	ENSGGOG00000008033
ENSG00000174672	ENSGGOG00000001973
ENSG00000174684	ENSGGOG00000010525
ENSG00000174695	ENSGGOG00000042218
ENSG00000174697	ENSGGOG00000000956
ENSG00000174705	ENSGGOG00000008765
ENSG00000174718	ENSGGOG00000023459
ENSG00000174721	ENSGGOG00000043875
ENSG00000174738	ENSGGOG00000003222
ENSG00000174740	ENSGGOG00000007622
ENSG00000174744	ENSGGOG00000010519
ENSG00000174749	ENSGGOG00000023800
ENSG00000174775	ENSGGOG00000015438
ENSG00000174780	ENSGGOG00000013234
ENSG00000174788	ENSGGOG00000002452
ENSG00000174791	ENSGGOG00000010504
ENSG00000174796	ENSGGOG00000002489
ENSG00000174799	ENSGGOG00000003682
ENSG00000174804	ENSGGOG00000037053
ENSG00000174807	ENSGGOG00000000467
ENSG00000174808	ENSGGOG00000013816
ENSG00000174837	ENSGGOG00000007858
ENSG00000174839	ENSGGOG00000034949
ENSG00000174840	ENSGGOG00000003312
ENSG00000174842	ENSGGOG00000006658
ENSG00000174844	ENSGGOG00000004557
ENSG00000174851	ENSGGOG00000009765
ENSG00000174871	ENSGGOG00000009758
ENSG00000174885	ENSGGOG00000040587
ENSG00000174886	ENSGGOG00000006279
ENSG00000174891	ENSGGOG00000042322
ENSG00000174898	ENSGGOG00000015377
ENSG00000174903	ENSGGOG00000009755
ENSG00000174914	ENSGGOG00000027225
ENSG00000174915	ENSGGOG00000015420
ENSG00000174917	ENSGGOG00000011081
ENSG00000174928	ENSGGOG00000024967
ENSG00000174937	ENSGGOG00000016715
ENSG00000174938	ENSGGOG00000015616
ENSG00000174939	ENSGGOG00000015624
ENSG00000174943	ENSGGOG00000015627
ENSG00000174944	ENSGGOG00000022809
ENSG00000174945	ENSGGOG00000002895
ENSG00000174946	ENSGGOG00000000612
ENSG00000174948	ENSGGOG00000001655
ENSG00000174950	ENSGGOG00000025436
ENSG00000174951	ENSGGOG00000001245
ENSG00000174953	ENSGGOG00000034937
ENSG00000174957	ENSGGOG00000040299
ENSG00000174963	ENSGGOG00000042345
ENSG00000174970	ENSGGOG00000023428
ENSG00000174982	ENSGGOG00000025567
ENSG00000174989	ENSGGOG00000002728
ENSG00000174990	ENSGGOG00000006678
ENSG00000174992	ENSGGOG00000043832
ENSG00000174996	ENSGGOG00000043473
ENSG00000175003	ENSGGOG00000001671
ENSG00000175018	ENSGGOG00000007492
ENSG00000175029	ENSGGOG00000007304
ENSG00000175040	ENSGGOG00000010984
ENSG00000175048	ENSGGOG00000012728
ENSG00000175054	ENSGGOG00000008083
ENSG00000175063	ENSGGOG00000026061
ENSG00000175065	ENSGGOG00000012707
ENSG00000175066	ENSGGOG00000003657
ENSG00000175073	ENSGGOG00000003899
ENSG00000175077	ENSGGOG00000001218
ENSG00000175084	ENSGGOG00000002710
ENSG00000175087	ENSGGOG00000003927
ENSG00000175093	ENSGGOG00000011522
ENSG00000175097	ENSGGOG00000027505
ENSG00000175104	ENSGGOG00000005854
ENSG00000175105	ENSGGOG00000000500
ENSG00000175110	ENSGGOG00000014871
ENSG00000175115	ENSGGOG00000009727
ENSG00000175121	ENSGGOG00000003007
ENSG00000175130	ENSGGOG00000011753
ENSG00000175137	ENSGGOG00000009077
ENSG00000175155	ENSGGOG00000037738
ENSG00000175161	ENSGGOG00000026417
ENSG00000175166	ENSGGOG00000027136
ENSG00000175175	ENSGGOG00000043086
ENSG00000175182	ENSGGOG00000038924
ENSG00000175189	ENSGGOG00000022398
ENSG00000175193	ENSGGOG00000000416
ENSG00000175197	ENSGGOG00000001987
ENSG00000175198	ENSGGOG00000012516
ENSG00000175202	ENSGGOG00000015337
ENSG00000175203	ENSGGOG00000001991
ENSG00000175206	ENSGGOG00000038850
ENSG00000175213	ENSGGOG00000010152
ENSG00000175215	ENSGGOG00000023706
ENSG00000175216	ENSGGOG00000006980
ENSG00000175220	ENSGGOG00000005697
ENSG00000175221	ENSGGOG00000000782
ENSG00000175224	ENSGGOG00000005689
ENSG00000175229	ENSGGOG00000010449
ENSG00000175262	ENSGGOG00000007485
ENSG00000175267	ENSGGOG00000008631
ENSG00000175274	ENSGGOG00000006941
ENSG00000175279	ENSGGOG00000012715
ENSG00000175283	ENSGGOG00000004805
ENSG00000175287	ENSGGOG00000017015
ENSG00000175294	ENSGGOG00000013686
ENSG00000175305	ENSGGOG00000014935
ENSG00000175309	ENSGGOG00000012916
ENSG00000175311	ENSGGOG00000007836
ENSG00000175315	ENSGGOG00000011028
ENSG00000175318	ENSGGOG00000005059
ENSG00000175322	ENSGGOG00000023227
ENSG00000175324	ENSGGOG00000022658
ENSG00000175325	ENSGGOG00000022869
ENSG00000175329	ENSGGOG00000043853
ENSG00000175334	ENSGGOG00000027298
ENSG00000175336	ENSGGOG00000006142
ENSG00000175348	ENSGGOG00000007813
ENSG00000175352	ENSGGOG00000007817
ENSG00000175356	ENSGGOG00000007825
ENSG00000175376	ENSGGOG00000011792
ENSG00000175387	ENSGGOG00000004706
ENSG00000175390	ENSGGOG00000011702
ENSG00000175395	ENSGGOG00000023307
ENSG00000175398	ENSGGOG00000008579
ENSG00000175414	ENSGGOG00000005219
ENSG00000175416	ENSGGOG00000014346
ENSG00000175426	ENSGGOG00000006986
ENSG00000175445	ENSGGOG00000015435
ENSG00000175449	ENSGGOG00000036207
ENSG00000175455	ENSGGOG00000006811
ENSG00000175463	ENSGGOG00000009988
ENSG00000175467	ENSGGOG00000009457
ENSG00000175470	ENSGGOG00000001330
ENSG00000175471	ENSGGOG00000015178
ENSG00000175482	ENSGGOG00000016028
ENSG00000175489	ENSGGOG00000016928
ENSG00000175497	ENSGGOG00000011936
ENSG00000175505	ENSGGOG00000008219
ENSG00000175513	ENSGGOG00000009452
ENSG00000175514	ENSGGOG00000010019
ENSG00000175518	ENSGGOG00000028132
ENSG00000175520	ENSGGOG00000002050
ENSG00000175535	ENSGGOG00000016023
ENSG00000175536	ENSGGOG00000005892
ENSG00000175538	ENSGGOG00000041355
ENSG00000175544	ENSGGOG00000010025
ENSG00000175548	ENSGGOG00000024625
ENSG00000175550	ENSGGOG00000004797
ENSG00000175556	ENSGGOG00000013667
ENSG00000175564	ENSGGOG00000000344
ENSG00000175567	ENSGGOG00000003854
ENSG00000175573	ENSGGOG00000004794
ENSG00000175575	ENSGGOG00000014071
ENSG00000175581	ENSGGOG00000022915
ENSG00000175582	ENSGGOG00000010610
ENSG00000175591	ENSGGOG00000012903
ENSG00000175592	ENSGGOG00000011411
ENSG00000175595	ENSGGOG00000014242
ENSG00000175606	ENSGGOG00000015373
ENSG00000175634	ENSGGOG00000009999
ENSG00000175643	ENSGGOG00000005361
ENSG00000175662	ENSGGOG00000000487
ENSG00000175664	ENSGGOG00000016812
ENSG00000175691	ENSGGOG00000010217
ENSG00000175697	ENSGGOG00000005597
ENSG00000175699	ENSGGOG00000022026
ENSG00000175707	ENSGGOG00000023640
ENSG00000175711	ENSGGOG00000043843
ENSG00000175718	ENSGGOG00000027260
ENSG00000175727	ENSGGOG00000022345
ENSG00000175745	ENSGGOG00000011470
ENSG00000175756	ENSGGOG00000008239
ENSG00000175766	ENSGGOG00000015854
ENSG00000175782	ENSGGOG00000012605
ENSG00000175785	ENSGGOG00000014479
ENSG00000175787	ENSGGOG00000025313
ENSG00000175792	ENSGGOG00000010520
ENSG00000175793	ENSGGOG00000011493
ENSG00000175806	ENSGGOG00000008218
ENSG00000175809	ENSGGOG00000034821
ENSG00000175826	ENSGGOG00000013777
ENSG00000175832	ENSGGOG00000000144
ENSG00000175854	ENSGGOG00000028061
ENSG00000175857	ENSGGOG00000012725
ENSG00000175866	ENSGGOG00000014064
ENSG00000175868	ENSGGOG00000000799
ENSG00000175874	ENSGGOG00000041750
ENSG00000175877	ENSGGOG00000005707
ENSG00000175879	ENSGGOG00000009898
ENSG00000175893	ENSGGOG00000022090
ENSG00000175894	ENSGGOG00000002047
ENSG00000175895	ENSGGOG00000022351
ENSG00000175899	ENSGGOG00000013727
ENSG00000175906	ENSGGOG00000042970
ENSG00000175928	ENSGGOG00000022843
ENSG00000175931	ENSGGOG00000016893
ENSG00000175938	ENSGGOG00000024172
ENSG00000175946	ENSGGOG00000006261
ENSG00000175970	ENSGGOG00000038943
ENSG00000175984	ENSGGOG00000008502
ENSG00000175985	ENSGGOG00000011425
ENSG00000176014	ENSGGOG00000003308
ENSG00000176018	ENSGGOG00000043192
ENSG00000176020	ENSGGOG00000010623
ENSG00000176024	ENSGGOG00000004234
ENSG00000176029	ENSGGOG00000005118
ENSG00000176040	ENSGGOG00000003569
ENSG00000176046	ENSGGOG00000000172
ENSG00000176049	ENSGGOG00000003420
ENSG00000176055	ENSGGOG00000002845
ENSG00000176058	ENSGGOG00000011700
ENSG00000176076	ENSGGOG00000008611
ENSG00000176083	ENSGGOG00000007713
ENSG00000176095	ENSGGOG00000010636
ENSG00000176101	ENSGGOG00000011694
ENSG00000176102	ENSGGOG00000026591
ENSG00000176105	ENSGGOG00000000651
ENSG00000176108	ENSGGOG00000001708
ENSG00000176125	ENSGGOG00000027913
ENSG00000176136	ENSGGOG00000023448
ENSG00000176142	ENSGGOG00000011856
ENSG00000176148	ENSGGOG00000005771
ENSG00000176153	ENSGGOG00000006616
ENSG00000176155	ENSGGOG00000034819
ENSG00000176160	ENSGGOG00000013788
ENSG00000176170	ENSGGOG00000016884
ENSG00000176177	ENSGGOG00000000322
ENSG00000176182	ENSGGOG00000017080
ENSG00000176194	ENSGGOG00000004573
ENSG00000176204	ENSGGOG00000008587
ENSG00000176208	ENSGGOG00000005883
ENSG00000176209	ENSGGOG00000042840
ENSG00000176222	ENSGGOG00000027747
ENSG00000176225	ENSGGOG00000013129
ENSG00000176231	ENSGGOG00000037361
ENSG00000176239	ENSGGOG00000024139
ENSG00000176244	ENSGGOG00000036333
ENSG00000176246	ENSGGOG00000025253
ENSG00000176248	ENSGGOG00000011686
ENSG00000176253	ENSGGOG00000002506
ENSG00000176273	ENSGGOG00000025811
ENSG00000176281	ENSGGOG00000000195
ENSG00000176293	ENSGGOG00000002807
ENSG00000176294	ENSGGOG00000014618
ENSG00000176302	ENSGGOG00000001177
ENSG00000176340	ENSGGOG00000006870
ENSG00000176358	ENSGGOG00000007479
ENSG00000176371	ENSGGOG00000014609
ENSG00000176381	ENSGGOG00000028089
ENSG00000176383	ENSGGOG00000017104
ENSG00000176386	ENSGGOG00000009853
ENSG00000176387	ENSGGOG00000012970
ENSG00000176390	ENSGGOG00000005002
ENSG00000176393	ENSGGOG00000014172
ENSG00000176396	ENSGGOG00000022517
ENSG00000176399	ENSGGOG00000009094
ENSG00000176401	ENSGGOG00000013741
ENSG00000176402	ENSGGOG00000011401
ENSG00000176406	ENSGGOG00000006922
ENSG00000176407	ENSGGOG00000009501
ENSG00000176410	ENSGGOG00000027285
ENSG00000176422	ENSGGOG00000016575
ENSG00000176428	ENSGGOG00000001451
ENSG00000176435	ENSGGOG00000012458
ENSG00000176438	ENSGGOG00000013332
ENSG00000176444	ENSGGOG00000009438
ENSG00000176454	ENSGGOG00000007665
ENSG00000176463	ENSGGOG00000001633
ENSG00000176472	ENSGGOG00000003958
ENSG00000176476	ENSGGOG00000000807
ENSG00000176485	ENSGGOG00000001944
ENSG00000176490	ENSGGOG00000004553
ENSG00000176495	ENSGGOG00000005091
ENSG00000176531	ENSGGOG00000009246
ENSG00000176532	ENSGGOG00000041768
ENSG00000176533	ENSGGOG00000042768
ENSG00000176540	ENSGGOG00000008856
ENSG00000176542	ENSGGOG00000001005
ENSG00000176555	ENSGGOG00000025828
ENSG00000176563	ENSGGOG00000024604
ENSG00000176571	ENSGGOG00000005268
ENSG00000176595	ENSGGOG00000022674
ENSG00000176597	ENSGGOG00000038086
ENSG00000176601	ENSGGOG00000014556
ENSG00000176619	ENSGGOG00000003462
ENSG00000176623	ENSGGOG00000015004
ENSG00000176624	ENSGGOG00000014875
ENSG00000176635	ENSGGOG00000000270
ENSG00000176658	ENSGGOG00000000276
ENSG00000176678	ENSGGOG00000014569
ENSG00000176692	ENSGGOG00000014561
ENSG00000176697	ENSGGOG00000036607
ENSG00000176715	ENSGGOG00000016782
ENSG00000176720	ENSGGOG00000036914
ENSG00000176731	ENSGGOG00000027464
ENSG00000176732	ENSGGOG00000028452
ENSG00000176746	ENSGGOG00000024283
ENSG00000176749	ENSGGOG00000040028
ENSG00000176769	ENSGGOG00000012281
ENSG00000176771	ENSGGOG00000014638
ENSG00000176774	ENSGGOG00000004000
ENSG00000176783	ENSGGOG00000003557
ENSG00000176788	ENSGGOG00000040563
ENSG00000176834	ENSGGOG00000012229
ENSG00000176842	ENSGGOG00000027776
ENSG00000176845	ENSGGOG00000005633
ENSG00000176853	ENSGGOG00000011268
ENSG00000176871	ENSGGOG00000002578
ENSG00000176884	ENSGGOG00000001780
ENSG00000176887	ENSGGOG00000037622
ENSG00000176890	ENSGGOG00000014000
ENSG00000176893	ENSGGOG00000010094
ENSG00000176894	ENSGGOG00000041557
ENSG00000176896	ENSGGOG00000004903
ENSG00000176900	ENSGGOG00000024975
ENSG00000176903	ENSGGOG00000006159
ENSG00000176907	ENSGGOG00000038998
ENSG00000176909	ENSGGOG00000001237
ENSG00000176915	ENSGGOG00000010050
ENSG00000176919	ENSGGOG00000004352
ENSG00000176920	ENSGGOG00000001236
ENSG00000176922	ENSGGOG00000013989
ENSG00000176925	ENSGGOG00000014514
ENSG00000176927	ENSGGOG00000010694
ENSG00000176928	ENSGGOG00000027775
ENSG00000176945	ENSGGOG00000013585
ENSG00000176946	ENSGGOG00000015684
ENSG00000176953	ENSGGOG00000001960
ENSG00000176956	ENSGGOG00000001927
ENSG00000176973	ENSGGOG00000011751
ENSG00000176974	ENSGGOG00000003097
ENSG00000176978	ENSGGOG00000008823
ENSG00000176979	ENSGGOG00000009550
ENSG00000176988	ENSGGOG00000011460
ENSG00000176994	ENSGGOG00000003093
ENSG00000177000	ENSGGOG00000012925
ENSG00000177025	ENSGGOG00000016617
ENSG00000177030	ENSGGOG00000014020
ENSG00000177034	ENSGGOG00000003916
ENSG00000177045	ENSGGOG00000007958
ENSG00000177047	ENSGGOG00000012076
ENSG00000177051	ENSGGOG00000027287
ENSG00000177054	ENSGGOG00000004817
ENSG00000177058	ENSGGOG00000013482
ENSG00000177076	ENSGGOG00000003851
ENSG00000177082	ENSGGOG00000014625
ENSG00000177084	ENSGGOG00000010005
ENSG00000177096	ENSGGOG00000037366
ENSG00000177098	ENSGGOG00000002093
ENSG00000177103	ENSGGOG00000006455
ENSG00000177105	ENSGGOG00000036597
ENSG00000177106	ENSGGOG00000008788
ENSG00000177108	ENSGGOG00000010146
ENSG00000177119	ENSGGOG00000004865
ENSG00000177138	ENSGGOG00000012708
ENSG00000177143	ENSGGOG00000001323
ENSG00000177150	ENSGGOG00000002864
ENSG00000177156	ENSGGOG00000010746
ENSG00000177169	ENSGGOG00000001320
ENSG00000177181	ENSGGOG00000025939
ENSG00000177182	ENSGGOG00000007625
ENSG00000177189	ENSGGOG00000008837
ENSG00000177191	ENSGGOG00000004711
ENSG00000177192	ENSGGOG00000009178
ENSG00000177200	ENSGGOG00000014816
ENSG00000177202	ENSGGOG00000036566
ENSG00000177225	ENSGGOG00000010750
ENSG00000177238	ENSGGOG00000009103
ENSG00000177239	ENSGGOG00000001613
ENSG00000177272	ENSGGOG00000000667
ENSG00000177291	ENSGGOG00000005857
ENSG00000177294	ENSGGOG00000023510
ENSG00000177300	ENSGGOG00000043233
ENSG00000177301	ENSGGOG00000011711
ENSG00000177302	ENSGGOG00000003087
ENSG00000177303	ENSGGOG00000009406
ENSG00000177324	ENSGGOG00000003458
ENSG00000177352	ENSGGOG00000026469
ENSG00000177354	ENSGGOG00000012184
ENSG00000177370	ENSGGOG00000038448
ENSG00000177374	ENSGGOG00000027584
ENSG00000177380	ENSGGOG00000008403
ENSG00000177383	ENSGGOG00000009456
ENSG00000177398	ENSGGOG00000008453
ENSG00000177414	ENSGGOG00000001480
ENSG00000177425	ENSGGOG00000010093
ENSG00000177426	ENSGGOG00000012694
ENSG00000177427	ENSGGOG00000003084
ENSG00000177432	ENSGGOG00000023308
ENSG00000177453	ENSGGOG00000001138
ENSG00000177455	ENSGGOG00000016827
ENSG00000177459	ENSGGOG00000001184
ENSG00000177463	ENSGGOG00000044014
ENSG00000177464	ENSGGOG00000043968
ENSG00000177465	ENSGGOG00000001567
ENSG00000177468	ENSGGOG00000001516
ENSG00000177469	ENSGGOG00000024672
ENSG00000177476	ENSGGOG00000003214
ENSG00000177479	ENSGGOG00000017134
ENSG00000177485	ENSGGOG00000010306
ENSG00000177494	ENSGGOG00000042627
ENSG00000177508	ENSGGOG00000014067
ENSG00000177511	ENSGGOG00000042477
ENSG00000177519	ENSGGOG00000002162
ENSG00000177535	ENSGGOG00000010633
ENSG00000177542	ENSGGOG00000010764
ENSG00000177548	ENSGGOG00000008495
ENSG00000177551	ENSGGOG00000043451
ENSG00000177556	ENSGGOG00000008760
ENSG00000177558	ENSGGOG00000025979
ENSG00000177565	ENSGGOG00000009532
ENSG00000177570	ENSGGOG00000001716
ENSG00000177575	ENSGGOG00000024564
ENSG00000177576	ENSGGOG00000027474
ENSG00000177595	ENSGGOG00000010775
ENSG00000177599	ENSGGOG00000003797
ENSG00000177600	ENSGGOG00000010789
ENSG00000177602	ENSGGOG00000007494
ENSG00000177614	ENSGGOG00000005004
ENSG00000177627	ENSGGOG00000016663
ENSG00000177646	ENSGGOG00000009603
ENSG00000177663	ENSGGOG00000012575
ENSG00000177666	ENSGGOG00000010797
ENSG00000177669	ENSGGOG00000003396
ENSG00000177673	ENSGGOG00000012003
ENSG00000177674	ENSGGOG00000006136
ENSG00000177675	ENSGGOG00000026018
ENSG00000177685	ENSGGOG00000010806
ENSG00000177689	ENSGGOG00000011253
ENSG00000177694	ENSGGOG00000043435
ENSG00000177697	ENSGGOG00000010812
ENSG00000177700	ENSGGOG00000010821
ENSG00000177706	ENSGGOG00000038457
ENSG00000177707	ENSGGOG00000010817
ENSG00000177721	ENSGGOG00000040072
ENSG00000177728	ENSGGOG00000009391
ENSG00000177731	ENSGGOG00000003074
ENSG00000177791	ENSGGOG00000024324
ENSG00000177807	ENSGGOG00000025860
ENSG00000177830	ENSGGOG00000010838
ENSG00000177842	ENSGGOG00000005122
ENSG00000177853	ENSGGOG00000017106
ENSG00000177854	ENSGGOG00000008146
ENSG00000177873	ENSGGOG00000014289
ENSG00000177875	ENSGGOG00000026078
ENSG00000177885	ENSGGOG00000006122
ENSG00000177888	ENSGGOG00000004843
ENSG00000177917	ENSGGOG00000015604
ENSG00000177932	ENSGGOG00000014245
ENSG00000177938	ENSGGOG00000016996
ENSG00000177943	ENSGGOG00000034827
ENSG00000177947	ENSGGOG00000013133
ENSG00000177951	ENSGGOG00000037985
ENSG00000177954	ENSGGOG00000042544
ENSG00000177963	ENSGGOG00000013140
ENSG00000177971	ENSGGOG00000025122
ENSG00000177981	ENSGGOG00000006472
ENSG00000177984	ENSGGOG00000015034
ENSG00000177989	ENSGGOG00000010999
ENSG00000177990	ENSGGOG00000024096
ENSG00000177994	ENSGGOG00000016735
ENSG00000178015	ENSGGOG00000002380
ENSG00000178021	ENSGGOG00000003174
ENSG00000178026	ENSGGOG00000008038
ENSG00000178028	ENSGGOG00000003546
ENSG00000178031	ENSGGOG00000010914
ENSG00000178033	ENSGGOG00000039336
ENSG00000178035	ENSGGOG00000013245
ENSG00000178038	ENSGGOG00000003098
ENSG00000178053	ENSGGOG00000022629
ENSG00000178057	ENSGGOG00000013240
ENSG00000178074	ENSGGOG00000005649
ENSG00000178075	ENSGGOG00000009490
ENSG00000178078	ENSGGOG00000012964
ENSG00000178084	ENSGGOG00000039758
ENSG00000178093	ENSGGOG00000042656
ENSG00000178096	ENSGGOG00000002957
ENSG00000178125	ENSGGOG00000004178
ENSG00000178127	ENSGGOG00000003205
ENSG00000178149	ENSGGOG00000001269
ENSG00000178150	ENSGGOG00000006459
ENSG00000178163	ENSGGOG00000040283
ENSG00000178171	ENSGGOG00000005685
ENSG00000178172	ENSGGOG00000000159
